0.1744	0
0.17441	0
0.17442	0
0.17443	0
0.17444	0
0.17445	0
0.17446	0
0.17447	0
0.17448	0
0.17449	0
0.1745	0
0.17451	0
0.17452	0
0.17453	0
0.17454	0
0.17455	0
0.17456	0
0.17457	183152
0.17458	3.56992e+06
0.17459	9.05605e+06
0.1746	1.59732e+07
0.17461	2.40018e+07
0.17462	3.29088e+07
0.17463	4.24909e+07
0.17464	5.25537e+07
0.17465	6.29027e+07
0.17466	7.33395e+07
0.17467	8.36607e+07
0.17468	9.36591e+07
0.17469	1.03125e+08
0.1747	1.11851e+08
0.17471	1.19633e+08
0.17472	1.26275e+08
0.17473	1.31598e+08
0.17474	1.35436e+08
0.17475	1.3765e+08
0.17476	1.38123e+08
0.17477	1.36774e+08
0.17478	1.33551e+08
0.17479	1.28441e+08
0.1748	1.21469e+08
0.17481	1.12697e+08
0.17482	1.02229e+08
0.17483	9.02035e+07
0.17484	7.67937e+07
0.17485	6.22053e+07
0.17486	4.66701e+07
0.17487	3.0442e+07
0.17488	1.37905e+07
0.17489	-3.00534e+06
0.1749	-1.96634e+07
0.17491	-3.59053e+07
0.17492	-5.14631e+07
0.17493	-6.60851e+07
0.17494	-7.95415e+07
0.17495	-9.16295e+07
0.17496	-1.02177e+08
0.17497	-1.11046e+08
0.17498	-1.18134e+08
0.17499	-1.23375e+08
0.175	-1.26737e+08
0.17501	-1.28224e+08
0.17502	-1.27866e+08
0.17503	-1.2571e+08
0.17504	-1.21785e+08
0.17505	-1.15932e+08
0.17506	-1.08947e+08
0.17507	-1.01205e+08
0.17508	-9.28402e+07
0.17509	-8.39953e+07
0.1751	-7.48205e+07
0.17511	-6.54696e+07
0.17512	-5.60982e+07
0.17513	-4.68621e+07
0.17514	-3.79167e+07
0.17515	-2.9418e+07
0.17516	-2.15247e+07
0.17517	-1.44065e+07
0.17518	-8.26029e+06
0.17519	-3.35715e+06
0.1752	-247320
0.17521	-620.33
0.17522	-622.449
0.17523	-624.569
0.17524	-626.688
0.17525	-628.808
0.17526	-630.927
0.17527	-633.047
0.17528	-635.166
0.17529	-637.286
0.1753	-639.405
0.17531	-641.525
0.17532	-643.644
0.17533	-645.763
0.17534	-647.883
0.17535	-650.002
0.17536	-652.122
0.17537	-654.241
0.17538	-656.361
0.17539	-658.48
0.1754	-660.599
0.17541	-662.719
0.17542	-664.838
0.17543	-666.958
0.17544	-669.077
0.17545	-671.196
0.17546	-673.316
0.17547	-675.435
0.17548	-677.555
0.17549	-679.674
0.1755	-681.793
0.17551	-683.913
0.17552	-686.032
0.17553	-688.151
0.17554	-690.271
0.17555	-692.39
0.17556	-694.509
0.17557	-696.629
0.17558	-698.748
0.17559	-700.867
0.1756	-702.987
0.17561	-705.106
0.17562	-707.225
0.17563	-709.345
0.17564	-711.464
0.17565	-713.583
0.17566	-715.702
0.17567	-717.822
0.17568	-719.941
0.17569	-722.06
0.1757	-724.179
0.17571	-726.299
0.17572	-728.418
0.17573	-730.537
0.17574	-732.656
0.17575	-734.776
0.17576	-736.895
0.17577	-739.014
0.17578	-741.133
0.17579	-743.252
0.1758	-745.372
0.17581	-747.491
0.17582	-749.61
0.17583	-751.729
0.17584	-753.848
0.17585	-755.967
0.17586	-758.087
0.17587	-760.206
0.17588	-762.325
0.17589	-764.444
0.1759	-766.563
0.17591	-768.682
0.17592	-770.801
0.17593	-772.92
0.17594	-775.04
0.17595	-777.159
0.17596	-779.278
0.17597	-781.397
0.17598	-783.516
0.17599	-785.635
