0.1744	0
0.17441	0
0.17442	0
0.17443	0
0.17444	0
0.17445	0
0.17446	0
0.17447	0
0.17448	0
0.17449	0
0.1745	0
0.17451	0
0.17452	0
0.17453	0
0.17454	0
0.17455	0
0.17456	0
0.17457	1.83113e+06
0.17458	3.55804e+07
0.17459	8.89729e+07
0.1746	1.52304e+08
0.17461	2.17712e+08
0.17462	2.77039e+08
0.17463	3.22082e+08
0.17464	3.45466e+08
0.17465	3.41741e+08
0.17466	3.08407e+08
0.17467	2.46601e+08
0.17468	1.61241e+08
0.17469	6.05239e+07
0.1747	-4.517e+07
0.17471	-1.44774e+08
0.17472	-2.28154e+08
0.17473	-2.87514e+08
0.17474	-3.18333e+08
0.17475	-3.19568e+08
0.17476	-2.91964e+08
0.17477	-2.44489e+08
0.17478	-1.88263e+08
0.17479	-1.29242e+08
0.1748	-7.36138e+07
0.17481	-2.77164e+07
0.17482	-457263
0.17483	-248.275
0.17484	-250.396
0.17485	-252.516
0.17486	-254.637
0.17487	-256.758
0.17488	-258.879
0.17489	-260.999
0.1749	-263.12
0.17491	-265.241
0.17492	-267.361
0.17493	-269.482
0.17494	-271.603
0.17495	-273.723
0.17496	-275.844
0.17497	-277.965
0.17498	-280.085
0.17499	-282.206
0.175	-284.327
0.17501	-286.447
0.17502	-288.568
0.17503	-290.689
0.17504	-292.809
0.17505	-294.93
0.17506	-297.05
0.17507	-299.171
0.17508	-301.292
0.17509	-303.412
0.1751	-305.533
0.17511	-307.654
0.17512	-309.774
0.17513	-311.895
0.17514	-314.016
0.17515	-316.136
0.17516	-318.257
0.17517	-320.377
0.17518	-322.498
0.17519	-324.619
0.1752	-326.739
0.17521	-328.86
0.17522	-330.98
0.17523	-333.101
0.17524	-335.222
0.17525	-337.342
0.17526	-339.463
0.17527	-341.583
0.17528	-343.704
0.17529	-345.825
0.1753	-347.945
0.17531	-350.066
0.17532	-352.186
0.17533	-354.307
0.17534	-356.427
0.17535	-358.548
0.17536	-360.669
0.17537	-362.789
0.17538	-364.91
0.17539	-367.03
0.1754	-369.151
0.17541	-371.271
0.17542	-373.392
0.17543	-375.512
0.17544	-377.633
0.17545	-379.754
0.17546	-381.874
0.17547	-383.995
0.17548	-386.115
0.17549	-388.236
0.1755	-390.356
0.17551	-392.477
0.17552	-394.597
0.17553	-396.718
0.17554	-398.838
0.17555	-400.959
0.17556	-403.079
0.17557	-405.2
0.17558	-407.32
0.17559	-409.441
0.1756	-411.561
0.17561	-413.682
0.17562	-415.802
0.17563	-417.923
0.17564	-420.043
0.17565	-422.164
0.17566	-424.284
0.17567	-426.404
0.17568	-428.525
0.17569	-430.645
0.1757	-432.766
0.17571	-434.886
0.17572	-437.007
0.17573	-439.127
0.17574	-441.248
0.17575	-443.368
0.17576	-445.489
0.17577	-447.609
0.17578	-449.729
0.17579	-451.85
0.1758	-453.97
0.17581	-456.091
0.17582	-458.211
0.17583	-460.331
0.17584	-462.452
0.17585	-464.572
0.17586	-466.693
0.17587	-468.813
0.17588	-470.933
0.17589	-473.054
0.1759	-475.174
0.17591	-477.295
0.17592	-479.415
0.17593	-481.535
0.17594	-483.656
0.17595	-485.776
0.17596	-487.896
0.17597	-490.017
0.17598	-492.137
0.17599	-494.257
